cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_5.json;16729,60;14127,36;1,1842;3638,25;3;0,00
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_6.json;15243,14;14063,88;1,0839;4719,32;6;0,00
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_7.json;14782,18;14412,04;1,0257;2220,34;4;0,00
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_8.json;16775,37;14376,76;1,1668;6037,19;6;0,50
HLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLHLLLL\HLHLLLL_9.json;15065,67;14286,21;1,0546;2227,74;6;0,00
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_1.json;10521,51;7840,89;1,3419;3723,40;240;153,47
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_10.json;11714,47;8420,12;1,3912;2286,44;116;79,07
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_2.json;10412,87;8283,96;1,2570;2656,69;213;136,65
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_3.json;11170,66;8512,46;1,3123;2729,22;203;141,87
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_4.json;10838,67;8212,18;1,3198;3015,95;141;90,82
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_5.json;10265,41;8352,87;1,2290;3267,61;231;141,61
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_6.json;11125,90;8533,54;1,3038;2912,34;118;74,28
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_7.json;11006,88;8411,35;1,3086;2219,07;113;76,32
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_8.json;10945,46;8495,46;1,2884;2836,09;215;134,95
HLLHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHH\HLLHHHH_9.json;10341,76;8327,05;1,2419;3163,71;277;180,72
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_1.json;3087,32;2000,95;1,5429;509,17;16;0,50
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_10.json;3014,30;2179,70;1,3829;700,67;14;0,55
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_2.json;3082,79;2144,62;1,4375;447,69;13;1,01
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_3.json;3199,85;2120,33;1,5091;171,20;4;0,00
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_4.json;3192,93;2145,77;1,4880;378,38;9;0,50
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_5.json;3091,95;2109,85;1,4655;486,54;16;0,50
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_6.json;3228,87;2229,12;1,4485;469,44;20;1,71
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_7.json;3208,00;2228,78;1,4394;493,76;12;1,50
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_8.json;3061,10;2159,47;1,4175;677,23;27;1,00
HLLHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHHL\HLLHHHL_9.json;3121,45;2205,84;1,4151;521,39;13;1,33
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_1.json;10912,85;7667,81;1,4232;2952,90;16;10,26
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_10.json;11762,10;8150,63;1,4431;3330,40;22;12,34
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_2.json;10352,62;7450,51;1,3895;1661,78;14;10,04
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_3.json;11176,83;8033,26;1,3913;4575,89;14;7,89
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_4.json;10943,48;8297,04;1,3190;2400,00;12;7,90
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_5.json;11429,88;8007,86;1,4273;4151,75;12;6,93
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_6.json;10787,90;8188,80;1,3174;4795,43;31;17,66
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_7.json;10735,42;8115,35;1,3229;3715,44;13;7,23
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_8.json;9940,70;7496,62;1,3260;4054,26;16;9,01
HLLHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLH\HLLHHLH_9.json;10897,43;7530,64;1,4471;3231,29;14;6,55
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_1.json;2874,08;2044,39;1,4058;696,60;3;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_10.json;2171,86;2034,40;1,0676;343,89;2;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_2.json;2347,18;2020,38;1,1618;365,42;2;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_3.json;2592,52;2069,72;1,2526;578,16;5;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_4.json;2674,39;2101,28;1,2727;498,88;4;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_5.json;2486,09;2013,54;1,2347;678,96;5;0,50
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_6.json;2717,84;2017,40;1,3472;855,43;6;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_7.json;2681,46;2056,78;1,3037;116,88;2;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_8.json;2448,68;2014,33;1,2156;37,19;2;0,00
HLLHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHHLL\HLLHHLL_9.json;2421,09;2030,76;1,1922;258,99;2;0,00
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_1.json;10481,05;8484,56;1,2353;3649,07;284;195,24
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_10.json;12159,87;8253,13;1,4734;1547,33;76;50,38
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_2.json;11427,87;8409,72;1,3589;3057,84;134;87,80
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_3.json;11400,30;8490,45;1,3427;2618,06;134;86,55
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_4.json;11152,14;8484,05;1,3145;3340,51;165;113,10
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_5.json;10259,81;8410,15;1,2199;4122,57;186;119,47
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_6.json;11173,75;8438,28;1,3242;3396,70;201;132,42
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_7.json;9959,36;8302,59;1,1995;4643,42;297;204,15
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_8.json;11124,02;8247,27;1,3488;2545,41;175;114,62
HLLHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHH\HLLHLHH_9.json;11643,56;8383,49;1,3889;1428,16;104;56,32
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_1.json;3155,28;2206,73;1,4298;422,28;11;0,68
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_10.json;3385,11;2134,28;1,5861;263,01;5;0,00
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_2.json;3336,66;2138,47;1,5603;11,79;2;0,00
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_3.json;3152,24;2128,57;1,4809;306,10;11;1,01
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_4.json;3325,41;2132,75;1,5592;404,83;7;1,58
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_5.json;3161,22;2172,38;1,4552;284,23;7;0,53
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_6.json;3115,87;2128,22;1,4641;232,38;10;0,50
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_7.json;3028,02;2126,16;1,4242;431,09;17;1,04
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_8.json;3396,43;2168,32;1,5664;0,00;1;0,00
HLLHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLHL\HLLHLHL_9.json;3176,99;2177,09;1,4593;167,73;9;0,51
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_1.json;9110,18;8290,42;1,0989;5114,94;33;17,38
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_10.json;9993,73;7968,95;1,2541;4493,58;13;7,11
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_2.json;11292,84;8129,16;1,3892;2121,24;16;8,34
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_3.json;9873,45;7994,70;1,2350;3464,86;24;14,68
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_4.json;9362,39;8044,24;1,1639;2804,72;17;9,84
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_5.json;10031,01;7986,60;1,2560;3437,76;24;13,76
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_6.json;9257,14;7988,20;1,1589;1501,77;21;10,30
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_7.json;9855,28;8201,87;1,2016;3875,62;18;10,08
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_8.json;9720,43;7921,33;1,2271;3137,86;22;14,48
HLLHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLH\HLLHLLH_9.json;9083,94;8035,87;1,1304;3781,39;17;11,19
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_1.json;2472,23;2175,83;1,1362;559,25;2;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_10.json;3045,45;2158,62;1,4108;64,34;3;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_2.json;2560,91;2187,43;1,1707;547,45;5;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_3.json;2371,05;2140,14;1,1079;1046,23;6;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_4.json;2952,20;2170,09;1,3604;542,71;4;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_5.json;2879,99;2165,45;1,3300;14,55;2;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_6.json;2928,79;2144,86;1,3655;433,17;5;0,50
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_7.json;2587,75;2145,70;1,2060;323,34;3;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_8.json;3121,12;2161,51;1,4440;252,01;3;0,00
HLLHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLHLLL\HLLHLLL_9.json;2417,63;2120,82;1,1399;578,98;5;0,89
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_1.json;11106,41;8460,16;1,3128;3185,29;132;93,36
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_10.json;11090,72;8111,57;1,3673;3046,55;173;129,83
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_2.json;10693,18;8517,04;1,2555;3039,08;182;123,33
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_3.json;10557,45;8521,76;1,2389;2602,42;186;115,21
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_4.json;10322,38;8512,34;1,2126;3669,67;248;177,64
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_5.json;10964,50;8479,84;1,2930;2856,93;210;130,01
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_6.json;10361,18;8100,04;1,2792;3555,25;273;160,63
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_7.json;11453,03;8381,99;1,3664;2917,88;216;143,79
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_8.json;10280,80;8337,12;1,2331;3867,00;274;172,31
HLLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHH\HLLLHHH_9.json;10384,11;8449,54;1,2290;3564,26;200;127,74
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_1.json;3307,48;2116,38;1,5628;267,80;8;1,01
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_10.json;3183,07;2234,04;1,4248;684,27;16;1,11
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_2.json;3456,36;2195,29;1,5744;252,89;8;0,55
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_3.json;3082,49;2110,42;1,4606;518,24;15;0,79
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_4.json;3159,82;2053,24;1,5389;252,14;3;0,00
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_5.json;3057,74;2122,49;1,4406;246,55;6;0,00
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_6.json;3232,40;2080,44;1,5537;120,48;3;0,50
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_7.json;3198,69;2150,55;1,4874;521,64;23;1,04
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_8.json;3307,34;2078,94;1,5909;392,60;7;0,70
HLLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHHL\HLLLHHL_9.json;3091,07;2165,68;1,4273;278,78;10;0,53
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_1.json;10427,82;7919,22;1,3168;4033,70;19;11,09
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_10.json;9982,70;7455,05;1,3391;3520,82;13;6,91
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_2.json;9886,90;8119,88;1,2176;5893,40;12;5,64
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_3.json;8443,66;8085,78;1,0443;6090,27;20;12,35
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_4.json;10782,40;7493,82;1,4388;4117,89;16;9,52
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_5.json;10742,50;7930,75;1,3545;2199,07;18;10,43
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_6.json;9340,08;7566,43;1,2344;5137,13;24;14,08
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_7.json;9490,09;7464,09;1,2714;3320,82;16;8,81
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_8.json;10231,18;7704,75;1,3279;4819,51;21;12,13
HLLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLH\HLLLHLH_9.json;11052,94;7895,03;1,4000;4812,20;14;7,95
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_1.json;2602,15;2192,61;1,1868;971,19;5;0,52
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_10.json;2329,63;2013,76;1,1569;494,64;4;0,00
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_2.json;2548,98;1997,94;1,2758;541,29;3;0,00
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_3.json;2860,62;2012,28;1,4216;706,73;5;0,59
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_4.json;2451,22;2057,68;1,1913;649,31;4;0,00
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_5.json;3174,29;2134,66;1,4870;110,75;2;0,00
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_6.json;2237,43;2086,34;1,0724;499,18;5;0,50
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_7.json;2976,24;2081,78;1,4297;484,32;4;0,00
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_8.json;2959,69;2009,17;1,4731;636,88;3;0,00
HLLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLHLL\HLLLHLL_9.json;2560,54;1999,19;1,2808;290,06;4;0,00
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_1.json;10779,80;8380,59;1,2863;3733,97;285;194,75
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_10.json;10222,82;8398,07;1,2173;3524,88;350;219,10
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_2.json;10602,62;8476,23;1,2509;4193,88;345;236,30
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_3.json;10702,04;8387,71;1,2759;3254,77;208;153,97
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_4.json;10701,25;8443,22;1,2674;4001,10;348;224,81
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_5.json;9972,74;8469,47;1,1775;3959,43;318;206,40
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_6.json;11469,78;8457,63;1,3561;2607,54;192;133,32
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_7.json;13523,75;8441,47;1,6021;202,17;16;10,12
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_8.json;10381,67;8271,48;1,2551;3915,78;262;167,32
HLLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHH\HLLLLHH_9.json;11147,03;8459,98;1,3176;3494,12;243;162,86
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_1.json;3505,71;2151,41;1,6295;33,53;3;0,00
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_10.json;3197,18;2171,82;1,4721;318,45;9;0,50
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_2.json;3241,13;2122,29;1,5272;359,98;12;0,50
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_3.json;3015,48;2140,22;1,4090;352,95;11;1,04
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_4.json;3240,37;2127,11;1,5234;553,44;10;0,50
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_5.json;3200,14;2110,10;1,5166;225,29;7;0,70
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_6.json;2965,47;2167,42;1,3682;721,51;33;2,28
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_7.json;3287,00;2120,02;1,5505;432,55;11;0,76
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_8.json;3402,52;2156,46;1,5778;159,98;3;0,51
HLLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLHL\HLLLLHL_9.json;3127,32;2129,32;1,4687;306,56;12;0,50
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_1.json;9861,67;8355,38;1,1803;4302,44;33;21,30
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_10.json;11525,07;8002,17;1,4402;2780,88;17;10,97
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_2.json;10846,24;8011,90;1,3538;4062,29;10;5,21
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_3.json;9522,87;7968,19;1,1951;4960,25;20;11,14
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_4.json;11593,48;8018,99;1,4458;1313,19;14;8,02
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_5.json;9075,04;8017,12;1,1320;3587,00;24;13,81
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_6.json;10155,48;8058,38;1,2602;3320,24;21;11,76
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_7.json;9589,77;7947,47;1,2066;4084,19;33;20,07
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_8.json;13132,62;8244,27;1,5929;2482,97;7;4,97
HLLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLH\HLLLLLH_9.json;10069,22;8003,75;1,2581;2849,91;19;9,79
HLLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLL\HLLLLLL_1.json;2388,59;2141,03;1,1156;1136,15;5;0,00
HLLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLL\HLLLLLL_10.json;2595,74;2120,83;1,2239;279,82;3;0,50
HLLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLL\HLLLLLL_2.json;2236,66;2158,57;1,0362;533,90;3;0,52
HLLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLL\HLLLLLL_3.json;3182,44;2170,16;1,4665;596,09;5;0,00
